;Tweets;ID
410;cum 400 reais chega caracas caso queira empresto;1230249621785579525
411;veia ultima deu furo;1230249544761446410
412;garanto odiar;1230249402037608450
413;senador ficou puto filha corrupto deu furo;1230249254561746947
414;ninguem comenta mulher deu furo mentido fakenews alem velha maracuja gaveta querendo homenagear mentirosa prender hans nojenta esquerdalha;1230249031839907844
415;pergunte jornalista esquerda deu furo foca caso fo fo ca;1230248821931880448
416;furo deu falar nao militante;1230248594302738433
417;sera descobriu deu furo kkkkkkkkkkkkkmm;1230248544486985728
418;imbecil deu furo hj;1230248388324724741
419;deu furo paula;1230248380112232450
420;sera playmobil deu furo hj;1230248026725179392
421;nao cinica referindo furo deu;1230247635480694784
422;cala boca assaltante banco vc deu furo hoje;1230247632355909632
423;deu furo;1230247184295133185
424;furo deu certo cony nao;1230246645956317184
425;ficar disparos massa whatsapp contratados quase deu furo toa armaram circo pegaram pt comediantes amadores;1230245275895312385
426;brasil sofrendo golpe silencioso camara senado brasileiro preocupado deu furo video;1230245183003992068
427;deu furo hoje;1230245110757109760
428;deu furo hj;1230244994767826955
429;deu furo fica doce pt pagou falar noticias fake ninguem comenta raiz negro chamado favelado;1230244976266764290
430;deu furo hj imbecil;1230244856108388352
431;foia nao deu furo hoje patrao hans mente tambem;1230243853027958785
432;sobrar coitado hans mulher deu furo sera homenageada heroina representante luta mulher brasileira;1230243609385078784
433;furo entao cunho sexual jornalismo quantos furos deu;1230243473619640320
434;nhonho deu furo pro frota;1230242924052566017
435;deu furo hj;1230241461905641475
436;pega esquerda 66 7kkkkkkkkkkkkkkkk deu furo;1230240123255689216
437;deu furo hoje;1230240054439817217
438;autorizou criacao cpmi fake newspara ferrar aconteceu passa vergonha pt implicado disparos whatsapp nao deu furo errado vergonha gentinha tiro pe;1230239357266808839
439;deu furo hoje;1230237922064031745
440;deu furo;1230237814253662208
441;comparando soco irmao deu jornalista sera adoracao pessoal certo ladroes roubaram bilhoes brasileiros furo reporter filha gepeto desculpa nao normal;1230237808616448001
442;parabens deu furo;1230237131001466887
443;parabens deu furo;1230236714842628096
444;deixe entendi patricinha travestida militante jornalista deu furo nao furo fraude sera devolver premio fraudulento junto fica hans comeco honestamente nao quis envolver furo furado;1230236029946388482
445;querems verdade afinal deu nao deu furo;1230235970936721420
446;furo reportagem jornalista deu ficou;1230235051339788292
447;deu furo;1230234483175104512
448;entao deu furo toa;1230233847566159872
449;atencao furo vivo ops roda viva nao deu;1230233782634020865
450;entao deu furo toa;1230233772802613248
451;lixando jornalista deu furo nao comida mesa emprego saude estradas seguras dinheiro bolso mimimi minoria;1230233662463016960
452;deu furo falso;1230233376306671616
453;materia imbecil nao criticada deu furo;1230232839037296641
454;afinal jornalista militante deu nao furo;1230232158272466949
455;interessante milhares disparos pt nao terem aparecido reportagem investigativa nao deu furo;1230231862540460033
456;verinha deu furo falaram;1230231257340108803
457;pediram prisao hans ninguem pedir prisao jornalista deu furo;1230231000183115778
458;furo deu;1230230986673311746
459;robo fiquei emocionado furo deu presidente camara desputados causar enfarte minhocardio vermelhada;1230229915146031106
460;interessante milhares disparos pt nao terem aparecido reportagem investigativa nao deu furo;1230229734757478401
461;merda pt estao querendo tumultuar acabar pizza pt deu furo;1230229207009157122
462;jornalista realmente nao deu furo quesito certa;1230229142039384065
463;casa caiu cpmi viu loroteira pede cagar sair fininho batata queimada furo deu;1230228970907557889
464;deu nao deu furo;1230228495105695744
465;nao deu furo;1230227790009688064
466;oia furo deu;1230227622392717312
467;furo reportagem acho deu contas materia mentirosa cpmi feiquinius rolando bolsonaro enviado msg whatsap dava sumida coisas acalmaram;1230227579703103489
468;disparo massa legal cinismo corja esquerda cpmi suruba jornaleira folha sp querendo furo velho gaga rui falcao dizendo deu nao lembra certo pt ferrado fake news;1230227440397627394
469;nao deu furo reportagem;1230226934518419463
470;deu furo errado;1230226778825908226
471;elen deu brinco furo presente aniver adiantado amoo;1230226587850854404
472;nao desvia assunto cortina fumaca leitao pt contratou empresa jornalista deu furo queria mentindo deixe presidente paz;1230226573611216897
473;desmascarado rui falcao entao tava quietinho ne deu proprio furo;1230226484041789441
474;pq jornalismo nao deu furo pt saqueando brasil;1230226330752552963
475;pergunta trabalhando graca furo deu graca;1230226310347227136
476;ninguem falou dormiu ninguem ninguem falou alguem deu furo alguem desviar atencao verdade;1230225940908826625
477;ok historia furo deu respeito crime cometido pt querendo criar cortina tambem;1230225845895225347
478;depoimento mentiroso rui faria sera rui tambem deu furo;1230225414381015044
479;ninguem falou dormiu ninguem ninguem falou alguem deu furo alguem desviar atencao verdade;1230225120800788480
480;foda se deu furo foda se botafogo;1230224237350260736
481;deu furo;1230224160355430401
482;nao deu furo levou rabo;1230223983867564032
483;stefan zweig furo pais futuro nao deu certo permitiu arturo ui empunhasse cetro transformando monturo brasil esforco construiu;1230223875348353029
484;disse verdade verdade doi usou partido deu furo;1230223654027485184
485;ad hominem mentiroso nao liberdade expressao discurso odio bolsonaro tera provar reporter realmente deu furo caso contrario devera indeniza la danos morais causados imagem moca;1230223150660640768
486;haddad disparos whatsapp jornalista nao deu furo;1230222633272332289
487;deu furo;1230221742209105926
488;furo nao deu;1230221233154818048
489;historia deu nao furo reportagem;1230220722552918028
490;sacanagem patricia campos mello bolsonaro deu furo minimo merecia escutar deveria escutar pior tentou manipular eleicao materias falsas imprensa desculpas presidente;1230219824896380929
491;jornalista nao deu furo;1230219686224318464
492;moca deu furo jornalistico toa;1230218511865327617
493;entao furo dado vao deu furo;1230218106175401984
494;deu deu deu deu furo;1230217843360387073
495;deu furo ferrou;1230217471711420417
496;deu nao furo conseguiu queria bolsonaro doria pagaram impulsionar campanha;1230217451947864066
497;cagando qdo vamos tomar ruas congresso obedecer 30 bi orcamento impositivo vou impositivo aprovaram junho sairam feriase narrativa jornas deu furo;1230217320695549952
498;concordo po general deu molinho estao papel imprensa sai conversa bessias ex governo sabemos qe nao ocorre pense frente proxima sr furo falso trate os jeito forte abraco;1230216796181082113
499;putinha campos melo ferrou deu furo troco descobriram fake;1230216774664192003
500;familia tb nao filme jornalista queria furo deu assistam;1230216691600236545
501;importante furo jornalista deu continuar dando presidente mito;1230216659379671042
502;jornalista deu furo;1230216290620641281
503;deu furo;1230215998457905153
504;forca ae pro tico teco entender afinal jornalista questao deu nao deu furo disse deu disse furo nao tao furado dizendo mentira deu entendendo;1230215757616820225
505;bolsonaro deu furo;1230214417452761088
506;hans river declarou se mensagem provando deu furo reportagem intuito preojudicar governo abraco faladores;1230213943462957061
507;deu furo;1230213602994540544
508;hum entendi merece furo deu;1230213554332151814
509;deu furo;1230213203319193600
510;opa desculpa porem pronuncia hans river deu furo reportagem errou cade retracao mensagem whats;1230213122515927044
511;alguem deu furo hoje;1230212477482389505
512;precisa preso digo imprensa podre caiu bolsonaro falou falam jornazista deu furo declaracao bandido totalmente repudiada;1230212122002493442
513;andre deu furo hj va estressado hj;1230211252347179009
514;ne falar jornalista deu furo nao cade democracia imprensa cega;1230211227583905795
515;quis furo acabou dando tiro proprios pes negao nao deu furo;1230210114310868993
516;carai vei falo deu furo aticar violencia mulher fala deseja cabeca presidente nao importa motivo etico fica inventado;1230210082572468225
517;interessante nao aparecido reportagem investigativa nao deu furo explicar;1230209629390544898
518;deu furo nao disse deu pirraca deu graca furo mim;1230209592833036292
519;deu furo hoje;1230209446141407234
520;nao interessou furo esperando provas furo deu tentou;1230209284253929473
521;sentiu dono yacows comendo pt vivo cade reporter deu furo;1230209108302802944
522;presidente fala chama jornalistas cabalhas canalhas jornalistas merda deu furo problema morro viva bolsonaro absixo mulher deu furo;1230208752999108610
523;nao achou jornalista word news deu furo especialidade casa portais estao atrasados;1230208621679644679
524;preocupacao jornalistinha deu nao furo problema mim importa crime cometeu inventando mentiras jornaleco deu publicidade;1230208228732133381
525;voces falando dog latindo mesma vera perderam pata puta deu xerecard desmente obvio queria furo acabou desencadeando tiro proprio pe;1230207371835854848
526;caro noblat deu furo jornalistico jovem nao minta;1230207199076634629
527;deu furo acabou afundando propio buraco;1230206996265291777
528;deu furo nao deu;1230206975960588292
529;alguem liga ferrou nao deu furo cpmi enrabada serie mentiras nao duram 24h kkkjkkkkkk;1230206621273481221
530;confirmado jornalista realmente deu furo;1230206391765393415
531;oi jornalista furo deu olhadinha cpmi feiqui nius furo reportagem;1230206018170347521
532;ultima furei orelha deu merda furo nao surpreendi;1230205780978229254
533;lindolfo socio yacows confirma disparos massa haddad henrique meirelles hans river falou verdade reporte deu furo omitiu fato cumplice;1230205400814931968
534;deu furo;1230205013915586561
535;imprensa deu furo noticias presidente eleito brasileiros sendo atacado falsa alusoes subversao fala extrema midia taxativa parlamentares antgoverno;1230204798844141568
536;furo expressao restrita jornalista furo visto deu furo;1230204528995307529
537;jornalista petista deu furo errado;1230204156595621888
538;certa jornalista deu furo noticia atras disse disparos;1230203506646290433
539;afinal deu nao furo ops reportagem;1230203252714725378
540;governador dol vive dando furo reportagens fds mensageiro morte deu furo noticiar apreensao drogas;1230202937290493957
541;stefan zweig furo pais futuro nao deu certo virar deserto;1230202645660491778
542;falando caes sera furo deu conseguir honraria coroa gostosona ia querer furo;1230202635443200000
543;quao digna defende ideologia furada deu errado mundo trazendo mortes vota partido corruptos corruptores difama alguem compactuar ideais pai corrupto pr falou nome disse errado furo mta coisas;1230202565935222791
544;historia contada afinal contas furo deu;1230202457189425152
545;fala deu nao deu furo;1230202163885944833
546;nao cansam querer criar fake news fake news imprensa fica nervosa farsa furo revelada deu furo pega flagrante;1230201891256229889
547;nao deu furo deu furo;1230201164689481728
548;afinal deu nao deu furo reportagem;1230201031067340812
549;jogo cena mulher cai ofendida mesma nao deu minima proximo furo;1230200741626892291
550;furo deu buraco fezes mexe fede furada ruim;1230200692691869696
551;sera deu furo tambem nao menina tambem;1230200658235621377
552;pai amado furo fere furo sera ferido deu haddad diretamente nao indiretamente henrique meirelles andrade voltou;1230200642758742016
553;afinal deu furo nao;1230200468795789312
554;saudades reporter deu furo nao nera proibido milicia jornalistas;1230200380144877569
555;deu furo;1230199208336072704
556;dono empresa deu furo bolsonaro 900 disparos pt 200;1230198980040155138
557;pedrao deu furo pq verdade nao furo atoa nao;1230198515818803202
558;jornalista militante deu furo troca troca;1230198404296400901
559;deu furo hoje;1230198028482555905
560;hj motorista uber falou deu furo opiniao acha deu hans comeu mentindo vergonha opiniao uber acho fofoca;1230197042330447872
561;sera tbm deu furo outro furo nesses locais fuder guga chato;1230197027608367104
